ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
22,22,22,22,19,23,22,14,38,14,22
30,30,30,30,30,31,30,15,38,15,30
26,26,26,26,28,20,26,13,37,13,26
25,25,25,25,24,23,25,14,37,14,25
24,24,24,24,26,26,24,13,37,13,24
22,22,22,22,22,30,22,15,38,15,22
22,22,22,22,21,24,22,14,38,14,22
25,25,25,25,26,20,25,14,38,14,25
28,28,28,28,26,29,28,13,37,13,28
31,31,31,31,24,29,30,14,37,14,31
29,29,29,29,29,26,29,15,37,15,29
30,30,30,30,27,32,30,13,38,13,30
30,30,30,30,31,23,30,14,38,14,30
23,23,23,23,23,22,23,13,38,13,23
26,26,26,26,25,27,26,15,37,15,26
25,25,25,25,25,25,25,14,36,14,25
18,18,18,18,21,21,18,14,33,14,18
28,28,28,28,23,23,28,13,34,13,28
23,23,23,23,23,25,22,14,34,14,23
29,29,29,29,30,29,29,15,35,15,29
33,33,33,33,31,25,33,13,37,13,33
27,27,27,27,25,25,27,15,37,15,27
22,22,22,22,19,20,22,15,37,15,22
18,18,18,18,16,24,18,14,38,14,18
23,23,23,23,23,34,23,15,38,15,23
25,25,25,25,25,24,25,14,38,14,25
28,28,28,28,25,30,28,15,37,15,28
28,28,28,28,26,28,28,14,37,14,28
17,17,17,17,17,22,17,15,37,15,17
28,28,28,28,32,29,28,15,35,15,28
23,23,23,23,24,24,23,15,34,15,23
20,20,20,20,23,23,20,15,33,15,20
25,25,25,25,25,25,25,15,35,15,25
19,19,19,19,16,22,19,15,33,15,19
26,26,26,26,30,26,26,15,37,15,26
26,26,26,26,30,31,26,14,38,14,26
20,20,20,20,22,20,20,15,38,15,20
20,20,20,20,22,20,20,14,35,14,20
29,29,29,29,32,24,29,15,33,15,29
24,24,24,24,24,29,24,15,33,15,24
27,27,27,27,24,23,27,14,35,14,27
20,20,20,20,19,22,20,15,34,15,20
19,19,19,19,19,25,19,14,34,14,19
30,30,30,30,30,25,30,15,33,15,30
32,32,32,32,31,32,32,14,33,14,32
19,19,19,19,20,24,19,15,33,15,19
24,24,24,24,25,29,24,15,33,15,24
30,30,30,30,30,20,30,15,34,15,30
22,22,22,22,22,28,23,15,34,15,22
26,26,26,26,26,25,26,15,33,15,26
22,22,22,22,20,27,22,15,33,15,22
31,31,31,31,34,29,31,15,33,15,31
21,21,21,21,20,23,21,14,33,14,21
25,25,25,25,24,26,25,15,34,15,25
22,22,22,22,25,25,22,14,34,14,22
30,30,30,30,31,31,30,15,33,15,30
25,25,25,25,26,24,25,15,33,15,25
24,24,24,24,23,25,24,14,33,14,24
24,24,24,24,24,28,24,15,33,15,24
27,27,27,27,26,28,27,14,34,14,27
15,15,15,15,16,15,15,15,34,15,15
21,21,21,21,21,21,21,14,33,14,21
24,24,24,24,23,24,24,15,33,15,24
22,22,22,22,22,24,22,15,33,15,22
28,28,28,28,30,24,28,15,30,15,28
20,20,20,20,23,30,20,15,31,15,20
23,23,23,23,20,24,24,15,34,15,23
22,22,22,22,25,29,22,15,33,15,22
27,27,27,27,27,22,27,15,33,15,27
24,24,24,24,25,26,24,14,33,14,24
30,30,30,30,31,20,30,15,33,15,30
26,26,26,26,26,26,26,14,34,14,26
27,27,27,27,25,23,27,15,34,15,27
26,26,26,26,30,27,26,15,33,15,26
24,24,24,24,21,26,24,14,33,14,24
20,20,20,20,21,28,20,15,33,15,20
30,30,30,30,27,24,30,14,36,14,30
26,26,26,26,23,27,26,15,38,15,26
20,20,20,20,21,21,20,14,38,14,20
30,30,30,30,31,21,30,15,38,15,30
27,27,27,27,25,18,27,15,37,15,27
25,25,25,25,27,23,25,16,37,16,25
28,28,28,28,26,23,28,17,37,17,28
22,22,22,22,20,24,22,15,38,15,22
19,19,19,19,23,18,19,16,38,16,19
31,31,31,31,29,31,31,16,38,16,31
23,23,23,23,28,23,23,15,37,15,23
26,26,26,26,29,26,26,15,37,15,26
23,23,23,23,26,22,23,15,37,15,23
27,27,27,27,29,28,27,16,38,16,27
28,28,28,28,28,27,28,17,38,17,28
23,23,23,23,27,24,23,15,34,15,23
25,25,25,25,25,19,25,16,35,16,25
23,23,23,23,24,23,23,16,37,16,23
28,28,28,28,23,25,28,15,35,15,28
21,21,21,21,20,22,22,15,34,15,21
30,30,30,30,28,30,30,15,33,15,30
21,21,21,21,18,29,21,16,31,16,21
25,25,25,25,28,25,26,17,32,17,25
29,29,29,29,29,29,28,15,32,15,29
21,21,21,21,24,25,21,16,32,16,21
28,28,28,28,28,28,27,16,31,16,28
25,25,25,25,25,23,25,15,32,15,25
29,29,29,29,29,21,29,16,28,16,29
23,23,23,23,22,27,23,17,26,17,23
19,19,19,19,18,18,19,17,28,17,19
22,22,22,22,24,28,22,16,27,16,22
26,26,26,26,26,20,26,17,28,17,26
27,27,27,27,24,27,27,17,27,17,27
25,25,25,25,25,29,25,16,27,16,25
25,25,25,25,23,25,25,17,28,17,25
24,24,24,24,25,21,24,17,27,17,24
22,22,22,22,23,23,23,16,27,16,22
22,22,22,22,23,25,22,17,27,17,22
26,26,26,26,26,26,26,17,28,17,26
26,26,26,26,26,22,26,16,26,16,26
22,22,22,22,22,23,23,17,28,17,22
22,22,22,22,22,24,22,17,27,17,22
22,22,22,22,23,23,22,18,28,18,22
26,26,26,26,26,28,27,17,27,17,26
23,23,23,23,22,23,23,20,27,20,23
27,27,27,27,25,20,27,19,28,19,27
23,23,23,23,26,22,23,20,27,20,23
21,21,21,21,24,24,21,22,27,22,21
21,21,21,21,18,25,21,23,27,23,21
28,28,28,28,29,29,28,22,28,22,28
22,22,22,22,20,20,22,25,26,25,22
25,25,25,25,26,26,25,25,28,25,25
24,24,24,24,28,25,24,25,27,25,24
24,24,24,24,23,25,24,25,28,25,24
23,23,23,23,27,27,23,25,27,25,23
27,27,27,27,28,28,27,25,27,25,27
22,22,22,22,24,22,22,28,28,28,22
20,20,20,20,21,27,20,29,27,29,20
19,19,19,19,24,22,19,32,27,32,19
23,23,23,23,26,27,23,30,27,30,23
24,24,24,24,24,24,24,32,28,32,24
22,22,22,22,26,28,22,31,26,31,22
22,22,22,22,24,20,22,32,28,32,22
24,24,24,24,23,24,24,30,27,30,24
24,24,24,24,28,21,24,32,28,32,24
25,25,25,25,25,22,25,31,27,31,25
24,24,24,24,24,24,24,32,27,32,24
27,27,27,27,25,23,27,30,28,30,27
22,22,22,22,28,26,22,35,27,35,22
23,23,23,23,22,28,23,36,27,36,23
31,31,31,31,26,30,31,36,27,36,31
23,23,23,23,27,24,23,36,28,36,23
30,30,30,30,28,24,31,40,26,40,30
25,25,25,25,23,27,26,41,28,41,25
25,25,25,25,27,25,25,42,27,42,25
27,27,27,27,28,21,27,42,28,42,27
28,28,28,28,29,28,28,41,27,41,28
24,24,24,24,26,23,24,42,28,42,24
23,23,23,23,24,33,23,42,30,42,23
23,23,23,23,24,30,23,41,30,41,23
21,21,21,21,22,19,21,42,30,42,21
25,25,25,25,25,21,25,42,30,42,25
21,21,21,21,21,27,21,41,30,41,21
20,20,20,20,21,24,20,42,30,42,20
26,26,26,26,26,25,26,42,30,42,26
28,28,28,28,26,26,28,45,30,45,28
23,23,23,23,24,23,23,50,30,50,23
32,32,32,32,30,23,32,50,30,50,32
24,24,24,24,21,23,24,50,30,50,24
26,26,26,26,23,20,26,50,30,50,26
26,26,26,26,23,21,26,50,30,50,26
21,21,21,21,21,27,21,50,30,50,21
30,30,30,30,28,23,30,50,30,50,30
26,26,26,26,28,25,27,50,30,50,26
28,28,28,28,30,28,28,50,30,50,28
21,21,21,21,19,22,21,34,30,34,21
25,25,25,25,30,29,25,22,30,22,25
23,23,23,23,21,26,23,25,30,25,23
25,25,25,25,25,24,25,22,30,22,25
25,25,25,25,26,19,25,23,30,23,25
23,23,23,23,23,21,23,26,30,26,23
29,29,29,29,29,34,29,18,30,18,29
22,22,22,22,23,23,22,12,30,12,22
28,28,28,28,29,22,28,12,34,12,28
25,25,25,25,22,26,25,12,35,12,25
22,22,22,22,25,21,22,14,35,14,22
22,22,22,22,23,23,22,12,35,12,22
28,28,28,28,26,24,28,12,35,12,28
24,24,24,24,24,22,24,12,35,12,24
28,28,28,28,29,21,28,14,35,14,28
26,26,26,26,26,25,26,12,36,12,26
24,24,24,24,23,27,24,12,38,12,24
28,28,28,28,23,26,28,12,39,12,28
24,24,24,24,26,22,24,14,39,14,24
24,24,24,24,24,25,24,12,39,12,24
23,23,23,23,24,22,23,12,39,12,23
27,27,27,27,26,21,27,12,39,12,27
28,28,28,28,28,30,28,14,39,14,28
28,28,28,28,29,35,27,12,38,12,28
30,30,30,30,30,28,30,12,40,12,30
21,21,21,21,23,23,21,12,38,12,21
26,26,26,26,22,24,26,10,39,10,26
24,24,24,24,25,23,24,6,39,6,24
27,27,27,27,28,20,27,6,39,6,27
26,26,26,26,26,26,26,6,39,6,26
26,26,26,26,25,26,26,7,39,7,26
20,20,20,20,23,28,20,6,39,6,20
22,22,22,22,20,25,22,6,38,6,22
27,27,27,27,22,29,27,6,40,6,27
22,22,22,22,24,29,22,7,38,7,22
17,17,17,17,23,17,17,6,39,6,17
21,21,21,21,23,35,21,6,39,6,21
29,29,29,29,32,26,29,6,39,6,29
22,22,22,22,20,22,22,7,39,7,22
26,26,26,26,26,24,26,6,39,6,26
28,28,28,28,30,33,28,6,39,6,28
26,26,26,26,27,26,26,6,38,6,26
30,30,30,30,29,22,30,7,40,7,30
18,18,18,18,18,28,18,6,38,6,18
16,16,16,16,17,17,16,6,39,6,16
19,19,19,19,23,32,19,6,39,6,19
19,19,19,19,21,24,19,7,39,7,19
30,30,30,30,27,24,30,6,39,6,30
24,24,24,24,24,31,24,6,39,6,24
19,19,19,19,18,22,19,6,39,6,19
29,29,29,29,32,28,29,7,38,7,29
31,31,31,31,28,22,31,6,40,6,31
27,27,27,27,30,30,27,6,38,6,27
24,24,24,24,23,21,24,6,39,6,24
27,27,27,27,27,25,27,7,39,7,27
22,22,22,22,21,21,22,6,39,6,22
26,26,26,26,23,20,26,6,39,6,26
30,30,30,30,30,25,30,6,39,6,30
25,25,25,25,26,23,25,7,39,7,25
24,24,24,24,23,22,24,6,38,6,24
25,25,25,25,24,22,25,6,40,6,25
24,24,24,24,25,20,23,6,38,6,24
28,28,28,28,26,28,28,7,39,7,28
29,29,29,29,30,29,29,6,39,6,29
22,22,22,22,23,22,22,6,39,6,22
19,19,19,19,24,28,19,6,39,6,19
26,26,26,26,29,24,26,7,39,7,26
24,24,24,24,25,24,24,6,39,6,24
24,24,24,24,22,20,24,6,38,6,24
25,25,25,25,22,25,24,6,40,6,25
27,27,27,27,27,29,27,7,38,7,27
29,29,29,29,27,25,29,6,39,6,29
21,21,21,21,19,19,21,6,39,6,21
22,22,22,22,24,27,22,6,39,6,22
26,26,26,26,26,28,26,7,39,7,26
28,28,28,28,27,29,28,6,39,6,28
20,20,20,20,23,24,20,6,39,6,20
23,23,23,23,26,21,23,6,38,6,23
19,19,19,19,22,24,19,7,40,7,19
22,22,22,22,21,23,22,6,38,6,22
18,18,18,18,20,26,18,6,39,6,18
23,23,23,23,20,24,23,6,38,6,23
27,27,27,27,26,24,27,7,37,7,27
21,21,21,21,22,23,21,6,38,6,21
25,25,25,25,26,28,25,6,38,6,25
29,29,29,29,26,29,29,6,37,6,29
28,28,28,28,30,26,28,7,35,7,28
25,25,25,25,20,23,25,6,38,6,25
27,27,27,27,26,27,27,6,38,6,27
25,25,25,25,26,21,25,6,32,6,25
24,24,24,24,22,22,24,7,36,7,24
28,28,28,28,28,27,28,6,38,6,28
24,24,24,24,23,22,24,6,38,6,24
22,22,22,22,24,21,22,6,37,6,22
31,31,31,31,34,25,31,7,37,7,31
23,23,23,23,24,28,23,6,38,6,23
31,31,31,31,31,24,31,6,38,6,31
27,27,27,27,24,26,27,6,37,6,27
22,22,22,22,23,20,22,7,37,7,22
24,24,24,24,25,31,24,6,38,6,24
29,29,29,29,30,27,29,6,38,6,29
30,30,30,30,27,26,30,6,37,6,30
20,20,20,20,17,22,20,7,37,7,20
20,20,20,20,24,23,20,6,38,6,20
21,21,21,21,24,24,21,6,38,6,21
24,24,24,24,26,25,24,6,32,6,24
24,24,24,24,23,26,24,7,31,7,24
28,28,28,28,25,29,28,6,32,6,28
30,30,30,30,27,27,30,6,31,6,30
28,28,28,28,31,22,28,6,31,6,28
22,22,22,22,22,24,21,7,31,7,22
16,16,16,16,17,23,16,6,32,6,16
26,26,26,26,27,28,26,6,31,6,26
27,27,27,27,25,26,27,6,31,6,27
27,27,27,27,24,27,27,7,31,7,27
26,26,26,26,27,22,26,6,32,6,26
21,21,21,21,20,21,21,6,31,6,21
25,25,25,25,26,25,25,6,31,6,25
29,29,29,29,28,30,29,7,31,7,29
22,22,22,22,25,21,22,6,32,6,22
25,25,25,25,26,25,25,6,31,6,25
21,21,21,21,24,23,21,6,31,6,21
21,21,21,21,19,20,21,7,31,7,21
22,22,22,22,21,25,22,6,32,6,22
26,26,26,26,25,26,26,6,31,6,26
23,23,23,23,24,23,23,6,31,6,23
26,26,26,26,22,24,26,7,31,7,26
20,20,20,20,20,23,20,6,32,6,20
24,24,24,24,25,25,24,6,31,6,24
22,22,22,22,22,17,22,6,31,6,22
27,27,27,27,26,27,27,7,31,7,27
21,21,21,21,24,22,21,6,32,6,21
27,27,27,27,29,28,27,6,31,6,27
27,27,27,27,26,21,27,6,31,6,27
23,23,23,23,22,19,23,7,31,7,23
29,29,29,29,28,23,29,6,32,6,29
23,23,23,23,22,22,23,6,31,6,23
26,26,26,26,27,31,26,6,31,6,26
28,28,28,28,30,26,28,7,31,7,28
22,22,22,22,22,22,22,6,32,6,22
25,25,25,25,25,25,25,6,31,6,25
27,27,27,27,25,28,27,6,31,6,27
29,29,29,29,30,28,29,7,31,7,29
25,25,25,25,24,22,25,6,32,6,25
22,22,22,22,23,24,22,6,31,6,22
24,24,24,24,22,24,24,6,31,6,24
26,26,26,26,30,25,26,7,31,7,26
26,26,26,26,28,24,26,6,28,6,26
25,25,25,25,24,23,25,6,25,6,25
22,22,22,22,24,24,22,6,25,6,22
26,26,26,26,25,20,26,7,25,7,26
23,23,23,23,23,23,23,6,25,6,23
31,31,31,31,32,28,31,6,25,6,31
24,24,24,24,25,27,24,6,25,6,24
27,27,27,27,27,20,27,7,25,7,27
33,33,33,33,26,24,33,6,25,6,33
24,24,24,24,22,24,24,6,25,6,24
22,22,22,22,22,25,22,6,25,6,22
28,28,28,28,29,29,28,7,25,7,28
20,20,20,20,18,29,21,6,25,6,20
33,33,33,33,30,33,33,6,25,6,33
25,25,25,25,25,23,25,6,25,6,25
24,24,24,24,25,23,24,7,25,7,24
26,26,26,26,27,23,26,6,25,6,26
2,2,2,2,1,2,2,1,25,1,2
